conceptType,conceptUri,skillType,reuseLevel,preferredLabel,altLabels,hiddenLabels,status,modifiedDate,scopeNote,definition,inScheme,description
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e039fe9-e7d3-4d9b-82e5-381269a38ceb,skill/competence,sector-specific,camera's opzetten,"camera's opstellen
camera's installeren",,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Plaats camera’s en maak ze klaar voor gebruik.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e081e0a-e25f-4f6e-9c75-e9043ba08aad,knowledge,sector-specific,toxiciteit van voedingsmiddelen,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De oorzaken van voedselvergiftiging en bederf en de methoden voor conservering van levensmiddelen om toxiciteit bij klanten te voorkomen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e097377-7950-4993-9e22-a61b067b5c00,knowledge,cross-sector,sociale wetenschappen,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Ontwikkeling en kenmerken van sociologische, antropologische, psychologische, politieke en sociale beleidstheorieën."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e09e2d2-e317-47d2-bf5e-1d6c66be3efc,knowledge,cross-sector,energieprestaties van gebouwen,energieprestatie van gebouwen,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills",Factoren die bijdragen tot een lager energieverbruik van gebouwen. De bouw- en renovatietechnieken die worden gebruikt om dat doel te bereiken. Wetgeving en procedures voor de energieprestaties van gebouwen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0a7f6e-b546-4cc6-9f8b-53e4fa31a426,skill/competence,sector-specific,slimme netten ontwikkelen,,,released,2024-02-26T16:07:10.866Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Het “slimme net”-systeem ontwerpen en berekenen, op basis van warmtelast, duurcurven, energiesimulaties enz.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e0ba879-1cf3-4260-822b-2c2e3cc5e269,skill/competence,occupation-specific,windenergiesystemen aan land installeren,,,released,2020-12-10T10:31:13.018Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Systemen installeren die elektrische energie opwekken met behulp van windenergietechnologieën aan land. De turbines op de funderingen plaatsen, de elektrische aansluiting tot stand brengen en de elektriciteitsnetten van het windmolenpark aansluiten.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e10bb72-d6ba-414d-a9e3-d653cddf7ce3,skill/competence,sector-specific,overleggen met bibliotheekcollega's,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Communiceer met collega’s en medewerkers; neem gezamenlijk beslissingen en bepaal de huidige en toekomstige bibliotheekdiensten die aangeboden kunnen worden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e28314f-5811-4847-8b88-3600c6ceaa64,skill/competence,occupation-specific,podiumeffecten beheren,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Bereid podiumeffecten voor en beheer ze, stel de rekwisieten op en wissel deze tijdens repetities en live optredens."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e2892c4-96da-41aa-b441-3e7f553b1345,skill/competence,sector-specific,houtproducten verpakken,,,released,2016-12-20T17:33:46Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Zorg ervoor dat het hout en de houtproducten worden verpakt of ingepakt, in overeenstemming met de specificaties en het overeengekomen schema. Zorg ervoor dat de goederen tijdens het inpak- of verpakkingsproces niet beschadigd raken."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e2d4d0a-fd08-4a02-994c-38d989ad9184,knowledge,cross-sector,glasblazerij,,,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het smelten, bewerken en vormen van glas om afzonderlijke producten of stukken glaswerk te creëren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e373bb6-b9e1-4400-ba59-0313e88e8f94,knowledge,cross-sector,textielsector,textielindustrie,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Belangrijke textielproducenten op de markt van verschillende merken en materialen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e3d93fe-0d7f-45fd-aae0-a60425ba4b2b,skill/competence,sector-specific,aquacultuursoorten identificeren,,,released,2023-12-04T10:27:16.913Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Identificeer belangrijke Europese gekweekte vis, schaal- en schelpdieren en soorten schaaldieren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e3db6d7-88b8-492d-89e5-a93d01c3e369,knowledge,sector-specific,sociale ontwikkeling,sociaal ontwikkelingsproces,,released,2024-01-29T11:34:49.603Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het leerproces van een kind door sociale interactie. Van de verschillende activiteiten die zij omvat, ondersteunt sociale ontwikkeling kinderen bij het verwerven en versterken van leervaardigheden en het ontwikkelen van een positieve houding.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e4a6aea-f790-4705-91e0-8f7b38ea7117,skill/competence,occupation-specific,negatieven vergroten,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Plaats de negatieven onder een vergrotingsapparaat zodat ze kunnen worden afgedrukt op fotopapier.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e4a9605-66d5-4e47-b591-bdc2d0fbdba1,skill/competence,sector-specific,werknemers opleiden inzake veiligheid in de mijnbouw,werknemers opleiden inzake mijnveiligheid,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Organiseer opleidingen op het gebied van de veiligheid van mijnen voor werknemers, supervisors en het management."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e4f05a9-810c-418f-91c0-f675971a8695,skill/competence,occupation-specific,dieptrekmachines bedienen,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Een dieptrekmachine die is ontworpen voor het vervormen van een koud of heet metaal tot tralies volgens de voorschriften bedienen, controleren en besturen,."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e4ff19a-8c98-4350-8268-c3b63d4e0f09,skill/competence,sector-specific,gokstrategieën opvolgen,wedstrategieën opvolgen,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Ontwikkel logische gokstrategieën om de winsten te verhogen en de verliezen bij gokspelen en wedstrijden te verminderen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e5687e3-3d3a-4f5e-b76a-93da0124d453,knowledge,cross-sector,operationele tactieken bij het reageren op noodsituaties,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Kenmerken en werkwijzen van operationele tactieken voor het optreden in noodsituaties, met name bij grote incidenten en rampen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e61277c-5c6e-4a63-be5d-bfbe601b147c,skill/competence,sector-specific,advies geven over de subsidiabiliteit van uitgaven,,,released,2024-03-01T11:11:51.679Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De subsidiabiliteit van uitgaven in het kader van met EU-middelen gefinancierde projecten toetsen aan de toepasselijke voorschriften, richtsnoeren en kostenmethodologieën. Advies verstrekken over de manier waarop de naleving van de toepasselijke Europese en nationale wetgeving kan worden gewaarborgd.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e673124-6a25-4bdd-a1c4-f02402c61d5d,skill/competence,occupation-specific,hechtmachine voor papier afstellen,,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Verschillende delen van de hechtmachine instellen en aanpassen, zoals drukpompen, naaimachine voor een bepaalde lengte en een dikte van de steek en trimmer messen, om drie zijden van een publicatie tot aan de vereiste omvang te snijden."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e6805a3-a5ab-44a9-b1f5-dc6ed3168204,skill/competence,cross-sector,was smelten,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Verwarm was op een veilige manier op de juiste temperatuur, zodat het smelt en een soepele stof wordt."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e6bf27c-e5eb-4653-80cf-63295f731cb1,skill/competence,sector-specific,graafmachines gebruiken,graafmachines bedienen,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Bedien en gebruik bouwmaterieel zoals boorwagens, graafmachines, rupsmachines, voorladers, sleuvengravers of kabelploegen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e6cfb60-9579-4822-8a5e-424bc0c8835c,knowledge,cross-sector,dierenwelzijn,dierenbescherming,,released,2025-07-25T11:15:00.857Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Algemeen erkende behoeften aan dierenwelzijn zoals toegepast op soorten, situatie en bezetting. Deze thema's zijn:

 
  de behoefte aan een geschikte omgeving de behoefte aan goede voeding de behoefte om normale gedragspatronen te kunnen vertonen de behoefte om samen met, of gescheiden van andere dieren te worden gehuisvest de behoefte om te worden beschermd tegen pijn, lijden, verwondingen en ziekte."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e6d2538-a48e-48a7-8dad-14b067cfcb8b,knowledge,sector-specific,TripleStore,,,released,2025-06-25T08:20:05.218Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",Een RDF-store of Triplestore is een database voor het opslaan en ophalen van Resource Description Framework-triples (data-entiteiten bestaande uit subject-predicaat-object) via semantische zoekopdrachten.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e701187-f90b-45aa-9882-86f9bc300b22,skill/competence,sector-specific,toestellen voor de meting van de wrijving van baanoppervlakken bedienen,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Apparaten voor de meting van de wrijving van baanoppervlakken bedienen om de vorming van rubber op het asfalt te voorkomen en de slipweerstand van het oppervlak van het wegdek in stand te houden.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e72c768-9a52-42ba-8692-09ec7f120c4c,skill/competence,occupation-specific,aquatische inventarisdossiers samenstellen,,,released,2023-12-04T11:59:07.403Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Inventarisverslagen opstellen van de sportvisuitrusting, de bootuitrusting en het reparatiemateriaal aan het begin en aan het einde van het seizoen. Aan het einde van het seizoen grondig reinigen en de visuitrusting klaarmaken voor opslag. De kapitein bijstaan bij het voorbereiden van het eindeseizoensonderhoud en een lijst met artikelen opstellen die tijdens het laagseizoen aandacht behoeven.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e756773-ae14-4981-838b-9fe27e81c0af,skill/competence,occupation-specific,financiële transacties uitvoeren,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het verrichten van betalingen per cheque, per elektronische overschrijving of bij de bank. Controleer of het rekeningnummer correct is en of alle gegevens juist zijn ingevuld."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e7776b9-ceef-400a-a1fc-14969c30d233,skill/competence,occupation-specific,futuresproducten verhandelen,,,released,2024-02-09T17:29:09.851Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Kopen of verkopen van toekomstige contracten voor grondstoffen op de futuresmarkt voor eigen rekening of namens een klant of instelling om winst te maken.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e7b2c61-aa42-404c-995f-32281b818923,skill/competence,cross-sector,ruimtelijk bewustzijn hebben,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Wees bewust van uw positie en de ruimte om u heen. Begrijp de relatie van de objecten om u heen als er een verandering in positie is.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e87c852-602a-4a0e-b8d8-20709ce14ac5,skill/competence,sector-specific,levenscyclus van hulpbronnen beoordelen,,,released,2025-02-27T12:45:08.961Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Het gebruik en de mogelijke recycling van grondstoffen in de gehele levenscyclus van het product evalueren. Toepasselijke verordeningen in overweging nemen, zoals het beleidspakket voor de circulaire economie van de Europese Commissie.
    "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e883275-9f45-4336-8e68-4b58f943c532,skill/competence,sector-specific,bestellingen voor drukwerk plaatsen,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Communicatie met leveranciers en bestellingen plaatsen voor gedrukte papierwaren zoals kranten, tijdschriften, boeken en kantoorbenodigdheden voor de winkel."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e8a2547-c91e-41ff-ad92-170e02e95a8d,skill/competence,sector-specific,risico's buitenshuis beoordelen,,,released,2024-02-09T17:29:15.968Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Een risicoanalyse voor buitenactiviteiten opstellen en uitvoeren.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e8a2bd4-1a44-49be-b4e3-0616091f5fde,skill/competence,cross-sector,criminologische theorieën ontwikkelen,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Theorieën ontwikkelen om uit te leggen waarom mensen zich gedragen zoals zij doen in specifieke situaties en waarom zij misdrijven plegen, op basis van empirische waarnemingen en bestaande wetenschappelijke literatuur op het gebied van criminologie.

"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e8ad2b8-d80c-4701-91aa-cd874142ef2d,knowledge,occupation-specific,netwerkmarketing,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De specifieke marketingstrategie die is gericht op direct marketing en de verkoop van producten aan kennissen of mensen in hun netwerk. Deze strategie omvat ook de werving van andere personen als verkoopvertegenwoordigers en de vertegenwoordiging van de onderneming.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e8ce455-9dbb-4ada-b79b-2f89021f4947,knowledge,cross-sector,kunststof lassen,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Methoden om zacht gemaakte kunststofoppervlakken met elkaar te verbinden, gewoonlijk door verwarming en druk, waaronder hittesealen, laserlassen, hoogfrequentlassen en ultrasoonlassen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4e8d34e2-b236-4d05-9607-85fb4bd9c0cb,knowledge,sector-specific,kunsthistorische waarden,,,released,2024-02-09T17:29:09.009Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De historische en artistieke waarden van werken uit een bepaalde tak van kunst.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4eaab846-38fb-4a81-9406-204f95280525,skill/competence,occupation-specific,een koffie- en theeruimte inrichten,"een ruimte inrichten om koffie en thee te serveren
een koffie- en theehoek inrichten
een koffiehoekje maken",,released,2024-02-09T17:29:12.215Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Richt de koffie- en theeruimte zo in dat deze klaar is en onder omstandigheden die veilige en beveiligde procedures volgen, zodat het klaar is voor de komende ploeg."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4eae43eb-bf68-4f29-998a-dc48627bb905,skill/competence,occupation-specific,occlusie beheren,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Beoordeel hoe de tanden van de onderkaak passen in de tanden van de bovenkaak, malocclusie of een slecht contact tussen de tanden herkennen en beheren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4eba4667-402e-4aea-a15d-c9fb82da60dd,knowledge,sector-specific,warmtekrachtkoppeling,warmtekrachtkoppeling (WKK),,released,2023-09-01T14:48:16.435Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Een technologie waarbij elektriciteit wordt opgewekt en warmte wordt opgevangen die anders verloren zou gaan om zo stoom of warm water te leveren, die vervolgens kunnen worden gebruikt voor ruimteverwarming en -koeling, warm water voor huishoudelijk gebruik en industriële processen, hetgeen bijdraagt aan de energieprestaties.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ed385bf-3e87-476a-9f06-08c2e801133a,skill/competence,cross-sector,elektronische eenheden monteren,,,released,2024-02-09T17:29:12.952Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Een elektronisch product of apparaat maken door verschillende elektronische en computeronderdelen met elkaar te verbinden.
   "
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ed46658-cc30-4d37-9301-47dd354c92a2,skill/competence,occupation-specific,failoveroplossingen ontwerpen,"oplossingen beheren
oplossingen ontwerpen
failoversystemen ontwerpen
overnameoplossingen designen
overnameoplossingen ontwerpen",,released,2025-06-25T12:15:04.406Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036",Er moet een back-up- of stand-bysysteem worden opgezet en beheerd dat automatisch in werking wordt gesteld en actief wordt als het hoofdsysteem of de applicatie faalt.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4edc966f-c004-45c1-8fe8-e7576a185a7d,skill/competence,sector-specific,aquatische middelen beheren,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Verzamel en selecteer vis of andere organismen uit de cultuuromgeving. Behandel, reinig en classificeer het specimen. Voorbereiding van de oogst en vervoer naar het verkooppunt. Technieken aanpassen afhankelijk van de specifieke soort, de volgende stap in het proces en het uiteindelijke doel."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee3bf25-0f79-4d6a-b7c5-d4142f360571,skill/competence,occupation-specific,archeologische vondsten registreren,,,released,2025-11-26T10:13:49.63Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Neem gedetailleerde aantekeningen en maak tekeningen en foto’s van archeologische vondsten op de opgraafplaats.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee4ed1d-dc38-48e0-a9e6-a6b64f316ea6,knowledge,cross-sector,waterregelgeving,waterbeleid,,released,2023-02-22T20:28:04.117Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Het kader van beleid, strategieën, instellingen en regelgeving op het gebied van water."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ee6d767-f269-4711-a513-9d9ff958d4fa,knowledge,sector-specific,bloedafname bij baby’s,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",De aanbevolen procedure voor het afnemen van bloed van baby’s via de hiel.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ef13dee-380d-4b76-9034-c4995045303f,skill/competence,cross-sector,blockchainarchitecturen evalueren,blockchain-applicatie-infrastructuur evalueren,,released,2023-11-29T16:35:15.272Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills,
http://data.europa.eu/esco/concept-scheme/6c930acd-c104-4ece-acf7-f44fd7333036","Blockchainarchitecturen evalueren met betrekking tot hun geschiktheid voor specifieke toepassingen, gezien het bijzondere belang en de prioriteiten van architectuureigenschappen voor deze toepassingen.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ef2fc0e-d3bb-4b93-9442-74154546ae53,skill/competence,occupation-specific,glasvezelmat met harsmengsel vullen,glasvezelmat met harsmengsel verzadigen,,released,2025-11-26T10:14:07.054Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Breng het plastic harsmengsel aan met behulp van een borstel op de glasvezelmat. Druk de verzadigde mat in de vorm om de luchtbellen en rimpels weg te nemen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ef58080-6cbe-4599-9fa4-f79f5b1af4e9,skill/competence,occupation-specific,toezicht houden op het dagelijks treinexploitatieplan,,,released,2024-02-09T17:29:16.725Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Controleer het dagelijkse treinprogramma en houd toezicht op de activiteiten op basis van de treinen die in een specifiek gebied rijden; wees op de hoogte van wijzigingen van de dienstregeling en storingen aan lijnen of elektrische storingen.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4ef70fd4-d340-4524-b7ad-f9f7baeab96c,skill/competence,sector-specific,medewerkers opleiden over veiligheidsprocedures,personeel opleiden over veiligheidsprocedures,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Teamleden opleiden en trainen voor wat betreft de veiligheidsprocedures die relevant zijn voor de missie van het team.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4efae845-a71a-4b10-a245-f996394cccf4,skill/competence,sector-specific,mechanische problemen in vliegtuigen aanpakken,machinale problemen in vliegtuigen aanpakken,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Mechanische problemen, die zich tijdens de vlucht voordoen, identificeren en oplossen; storingen in brandstofmeters, drukindicators en andere elektrische, mechanische of hydraulische componenten identificeren."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4efb00d2-e8b3-4d13-8ab7-70bc7a0a8af9,skill/competence,sector-specific,microklimaat in gebouwen onderzoeken,,,released,2024-02-28T14:09:10.796Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/green,
http://data.europa.eu/esco/concept-scheme/member-skills","Passende oplossingen zoeken met betrekking tot het microklimaat in gebouwen om een verantwoord energieverbruik en warmtecomfort te waarborgen. Passieve ontwerpstrategieën overwegen, zoals daglicht, passieve koeling, natuurlijke koeling, thermische massa, zonnewarmte enzovoort.
	"
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f012a77-a344-467f-9f54-70f48e090095,knowledge,cross-sector,papierchemie,,,released,2024-02-09T17:29:11.47Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De chemische samenstelling van papier en de stoffen die aan de pulp kunnen worden toegevoegd om de papiereigenschappen te veranderen, waaronder natronloog, zwavelzuur en natriumsulfide."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f060129-8b75-4d58-a8dd-515bd8fef349,skill/competence,cross-sector,financiële statistische verslagen ontwikkelen,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills",Opstelling van financiële en statistische verslagen op basis van verzamelde gegevens die aan de beheersorganen van een organisatie moeten worden voorgelegd.
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f0e579d-ca7b-427c-ace6-9e2de3eb19c7,skill/competence,cross-sector,geavanceerde productietechnieken toepassen,,,released,2024-02-09T17:29:13.7Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Verbetering van de productiecapaciteit, de efficiëntie, de opbrengsten, de kosten en de omschakelingen van producten en processen met behulp van relevante geavanceerde, innovatieve en grensverleggende technologie."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f0f80f1-2041-462c-b5a2-34641cec6397,skill/competence,occupation-specific,ongebakken klei bewerken,niet-gebakken klei bewerken,,released,2024-02-09T17:29:15.235Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Het afwerken van het vormgevingsproces van keramische stoffen na vorming door het uitvoeren van verschillende groene bewerkingen zoals malen, afdichten en ponsen."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f10a6e3-1323-4a37-8670-387493d1cce5,skill/competence,cross-sector,rubber bewerken,,,released,2024-02-09T17:29:10.678Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","De vorm, de eigenschappen en de afmetingen van ruw rubber bewerken."
KnowledgeSkillCompetence,http://data.europa.eu/esco/skill/4f1559a5-c0e6-4950-a66c-c57e12380602,skill/competence,sector-specific,helpen bij projecten met binnenplanten,,,released,2024-02-09T17:29:14.494Z,,,"http://data.europa.eu/esco/concept-scheme/skills,
http://data.europa.eu/esco/concept-scheme/member-skills","Assistentie tijdens of uitvoering van het planten, onderhouden, bewateren en besproeien van bloemen, hangmanden, planten, struiken en bomen in interieurdecoraties overeenkomstig de werkbeschrijving of het project"
